BCC Fe edge dislocation + rigid particle

17136 atoms
2 atom types

0.0 64.2923836376 xlo xhi
0.0 64.6086294397 ylo yhi
0.0 48.9586250987 zlo zhi

Masses

1 55.845
2 55.845

Atoms # atomic

284 1 0.82426133 16.15215736 9.32545240
285 1 0.00000000 16.15215736 6.99408930
286 1 2.47278399 16.15215736 6.99408930
287 1 1.64852266 16.15215736 4.66272620
288 1 4.12130664 16.15215736 4.66272620
289 1 3.29704531 16.15215736 2.33136310
290 1 5.76982930 16.15215736 2.33136310
291 1 4.94556797 16.15215736 0.00000000
292 1 7.41835196 16.15215736 0.00000000
293 1 0.82426133 14.13313769 12.82249705
294 1 0.00000000 14.13313769 10.49113395
295 1 2.47278399 14.13313769 10.49113395
296 1 1.64852266 14.13313769 8.15977085
297 1 4.12130664 14.13313769 8.15977085
298 1 3.29704531 14.13313769 5.82840775
299 1 5.76982930 14.13313769 5.82840775
300 1 4.94556797 14.13313769 3.49704465
301 1 7.41835196 14.13313769 3.49704465
302 1 6.59409063 14.13313769 1.16568155
303 1 9.06687462 14.13313769 1.16568155
304 1 0.82426133 12.11411802 16.31954170
305 1 0.00000000 12.11411802 13.98817860
306 1 2.47278399 12.11411802 13.98817860
307 1 1.64852266 12.11411802 11.65681550
308 1 4.12130664 12.11411802 11.65681550
309 1 3.29704531 12.11411802 9.32545240
310 1 5.76982930 12.11411802 9.32545240
311 1 4.94556797 12.11411802 6.99408930
312 1 7.41835196 12.11411802 6.99408930
313 1 6.59409063 12.11411802 4.66272620
314 1 9.06687462 12.11411802 4.66272620
315 1 8.24261329 12.11411802 2.33136310
316 1 10.71539727 12.11411802 2.33136310
317 1 9.89113594 12.11411802 -0.00000000
318 1 12.36391993 12.11411802 0.00000000
319 1 0.82426133 10.09509835 19.81658635
320 1 0.00000000 10.09509835 17.48522325
321 1 2.47278399 10.09509835 17.48522325
322 1 1.64852266 10.09509835 15.15386015
323 1 4.12130664 10.09509835 15.15386015
324 1 3.29704531 10.09509835 12.82249705
325 1 5.76982930 10.09509835 12.82249705
326 1 4.94556797 10.09509835 10.49113395
327 1 7.41835196 10.09509835 10.49113395
328 1 6.59409063 10.09509835 8.15977085
329 1 9.06687462 10.09509835 8.15977085
330 1 8.24261329 10.09509835 5.82840775
331 1 10.71539727 10.09509835 5.82840775
332 1 9.89113594 10.09509835 3.49704465
333 1 12.36391993 10.09509835 3.49704465
334 1 11.53965860 10.09509835 1.16568155
335 1 14.01244259 10.09509835 1.16568155
336 1 0.82426133 8.07607868 23.31363100
337 1 0.00000000 8.07607868 20.98226790
338 1 2.47278399 8.07607868 20.98226790
339 1 1.64852266 8.07607868 18.65090480
340 1 4.12130664 8.07607868 18.65090480
341 1 3.29704531 8.07607868 16.31954170
342 1 5.76982930 8.07607868 16.31954170
343 1 4.94556797 8.07607868 13.98817860
344 1 7.41835196 8.07607868 13.98817860
345 1 6.59409063 8.07607868 11.65681550
346 1 9.06687462 8.07607868 11.65681550
347 1 8.24261329 8.07607868 9.32545240
348 1 10.71539727 8.07607868 9.32545240
349 1 9.89113594 8.07607868 6.99408930
350 1 12.36391993 8.07607868 6.99408930
351 1 11.53965860 8.07607868 4.66272620
352 1 14.01244259 8.07607868 4.66272620
353 1 13.18818126 8.07607868 2.33136310
354 1 15.66096525 8.07607868 2.33136310
355 1 14.83670392 8.07607868 0.00000000
356 1 17.30948790 8.07607868 0.00000000
357 1 0.82426133 6.05705901 26.81067565
358 1 -0.00000000 6.05705901 24.47931255
359 1 2.47278399 6.05705901 24.47931255
360 1 1.64852266 6.05705901 22.14794945
361 1 4.12130664 6.05705901 22.14794945
362 1 3.29704531 6.05705901 19.81658635
363 1 5.76982930 6.05705901 19.81658635
364 1 4.94556797 6.05705901 17.48522325
365 1 7.41835196 6.05705901 17.48522325
366 1 6.59409063 6.05705901 15.15386015
367 1 9.06687462 6.05705901 15.15386015
368 1 8.24261329 6.05705901 12.82249705
369 1 10.71539727 6.05705901 12.82249705
370 1 9.89113594 6.05705901 10.49113395
371 1 12.36391993 6.05705901 10.49113395
372 1 11.53965860 6.05705901 8.15977085
373 1 14.01244259 6.05705901 8.15977085
374 1 13.18818126 6.05705901 5.82840775
375 1 15.66096525 6.05705901 5.82840775
376 1 14.83670392 6.05705901 3.49704465
377 1 17.30948790 6.05705901 3.49704465
378 1 16.48522657 6.05705901 1.16568155
379 1 18.95801056 6.05705901 1.16568155
380 1 0.82426133 4.03803934 30.30772030
381 1 0.00000000 4.03803934 27.97635720
382 1 2.47278399 4.03803934 27.97635720
383 1 1.64852266 4.03803934 25.64499410
384 1 4.12130664 4.03803934 25.64499410
385 1 3.29704531 4.03803934 23.31363100
386 1 5.76982930 4.03803934 23.31363100
387 1 4.94556797 4.03803934 20.98226790
388 1 7.41835196 4.03803934 20.98226790
389 1 6.59409063 4.03803934 18.65090480
390 1 9.06687462 4.03803934 18.65090480
391 1 8.24261329 4.03803934 16.31954170
392 1 10.71539727 4.03803934 16.31954170
393 1 9.89113594 4.03803934 13.98817860
394 1 12.36391993 4.03803934 13.98817860
395 1 11.53965860 4.03803934 11.65681550
396 1 14.01244259 4.03803934 11.65681550
397 1 13.18818126 4.03803934 9.32545240
398 1 15.66096525 4.03803934 9.32545240
399 1 14.83670392 4.03803934 6.99408930
400 1 17.30948790 4.03803934 6.99408930
401 1 16.48522657 4.03803934 4.66272620
402 1 18.95801056 4.03803934 4.66272620
403 1 18.13374923 4.03803934 2.33136310
404 1 20.60653322 4.03803934 2.33136310
405 1 19.78227189 4.03803934 -0.00000000
